"","s","A","B.pre.anodal","B.dpost.anodal","B.pre.cathodal","B.dpost.cathodal","B.pre.sham","B.dpost.sham","mean_v.pre.anodal.true","mean_v.dpost.anodal.true","mean_v.pre.cathodal.true","mean_v.dpost.cathodal.true","mean_v.pre.sham.true","mean_v.dpost.sham.true","mean_v.pre.anodal.false","mean_v.dpost.anodal.false","mean_v.pre.cathodal.false","mean_v.dpost.cathodal.false","mean_v.pre.sham.false","mean_v.dpost.sham.false","t0","iter","B.change.anodal","B.change.cathodal","B.change.sham","B.change.ancath","B.change.actvsham","B.change.anvsham","B.change.cathvsham","mean_v.pre.anodal.diff","mean_v.pre.cathodal.diff","mean_v.pre.sham.diff","mean_v.dpost.anodal.diff","mean_v.dpost.cathodal.diff","mean_v.dpost.sham.diff","mean_v.pre.anodal.sum","mean_v.pre.cathodal.sum","mean_v.pre.sham.sum","mean_v.dpost.anodal.sum","mean_v.dpost.cathodal.sum","mean_v.dpost.sham.sum","mean_v.change.anodal.diff","mean_v.change.cathodal.diff","mean_v.change.sham.diff","mean_v.change.anodal.sum","mean_v.change.cathodal.sum","mean_v.change.sham.sum","mean_v.change.anodal.true","mean_v.change.cathodal.true","mean_v.change.sham.true","mean_v.change.anodal.false","mean_v.change.cathodal.false","mean_v.change.sham.false","mean_v.change.ancath.diff","mean_v.change.ancath.sum","mean_v.change.ancath.true","mean_v.change.ancath.false","mean_v.change.actvsham.diff","mean_v.change.anvsham.diff","mean_v.change.cathvsham.diff","mean_v.change.actvsham.sum","mean_v.change.anvsham.sum","mean_v.change.cathvsham.sum","mean_v.change.actvsham.true","mean_v.change.anvsham.true","mean_v.change.cathvsham.true","mean_v.change.actvsham.false","mean_v.change.anvsham.false","mean_v.change.cathvsham.false","LH_SkullThickness","RH_SkullThickness","gender","age","taskpairing","Thick_LH_Gyrus_InfOpercular","Thick_LH_Gyrus_InfTriangular","Thick_LH_Gyrus_Front_Middle","Thick_LH_Sulcus_inferior","Thick_LH_Sulcus_middle","Thickness_LH_Sulcus_precentral_inf_part","Thick_RH_Gyrus_InfOpercular","Thick_RH_Gyrus_InfTriangular","Thick_RH_Gyrus_Front_Middle","Thickness_RH_Sulcus_inferior","Thickness_RH_Sulcus_middle","Thickness_RH_Sulcus_precentral.inf.part"
"31",35,1.3409512205373,1.79661626944766,2.08780999972035,1.57368141923094,1.54596111580388,1.66647853708565,1.97952091711129,4.25954612031898,4.62989292638544,3.30609583898829,3.01137492788205,3.83098652628579,4.54677393731697,-1.2834199192509,-1.10941594831803,-0.254366253497124,0.332726681174884,-0.652288371483706,-0.0771012209969567,0.149677766981424,500.5,0.291193730272691,-0.0277203034270593,0.313042380025631,0.131736713422816,-0.181305666602815,-0.02184864975294,-0.34076268345269,5.54296603956988,3.30609583898829,4.48327489776949,5.73930887470347,2.67864824670716,4.62387515831392,2.97612620106807,3.05172958549116,3.17869815480208,3.52047697806741,3.34410160905693,4.46967271632001,0.196342835133585,-0.627447592281125,0.140600260544432,0.544350776999332,0.546738277062892,1.29097456151793,0.370346806066459,-0.0403546576091169,0.715787411031181,0.174003970932873,0.587092934672008,0.575187150486749,-0.21555237857377,0.545544527031112,0.164996074228671,0.380548452802441,-0.356152639118202,0.055742574589153,-0.768047852825557,-0.745430034486819,-0.746623784518598,-0.744236284455039,-0.55079133680251,-0.345440604964723,-0.756142068640298,-0.194638697684308,-0.401183179553876,0.446492674127576,2,2,2,22,1,2.939,2.657,2.496,2.188,1.935,2.489,2.667,2.5,2.365,2.124,2.075,2.278
"32",36,1.5291179674985,1.54101236302897,1.56459920350475,1.74620248275669,1.63778728459572,1.61003631485766,1.44356125199759,3.51225247661981,3.74742511021071,3.19421824685477,3.91609658790127,3.04103262194681,2.91789632837059,0.159744028524856,0.468138179355261,0.625648865465274,0.602098514578734,-0.217148556149053,-0.822037495569873,0.11085404291494,500.5,0.0235868404757835,-0.108415198160967,-0.166475062860069,-0.0424141788425918,0.124060884017477,0.190061903335853,0.0580598646991022,3.35250844809496,3.19421824685477,3.25818117809586,3.27928693085545,3.31399807332253,3.73993382394047,3.67199650514467,3.81986711232004,2.82388406579775,4.21556328956597,4.51819510248,2.09585883280072,-0.0732215172395098,0.119779826467767,0.481752645844605,0.543566784421301,0.072679124694688,-0.728025232997035,0.235172633590896,0.0962294755812275,-0.123136293576215,0.308394150830405,-0.0235503508865396,-0.60488893942082,0.0232791546141287,0.308122954557994,0.165701054586062,0.142421899971933,-0.458473491230476,-0.554974163084114,-0.361972819376837,1.03614818755503,1.27159201741834,0.800704357691723,0.288837348162277,0.358308927167111,0.219365769157443,0.747310839392753,0.913283090251225,-0.505302996731144,2,2,2,19,2,2.979,2.68,2.765,2.346,2.18,2.611,2.848,2.64,2.524,2.291,2.213,2.63
"33",37,1.86842723824982,1.71119158780876,1.82886726946004,1.88908804644855,1.84744742178646,1.83254881803268,1.74673255775268,3.25327287711331,3.72421644328983,3.17627872201027,2.94719462564991,3.91301846649579,4.26403583940419,-0.654098796564535,0.542538406153168,0.00226205495229937,-0.314816070027706,0.182000299065251,0.830037094973629,0.163010914570381,500.5,0.117675681651279,-0.0416406246620885,-0.0858162602799961,0.0380175284945951,0.123833788774591,0.203491941931275,0.0441756356179076,3.90737167367785,3.17627872201027,3.73101816743054,3.18167803713666,3.26201069567762,3.43399874443056,2.59917408054878,3.17854077696257,4.09501876556104,4.26675484944299,2.63237855562221,5.09407293437782,-0.725693636541189,0.085731973667348,-0.29701942299998,1.66758076889422,-0.548424276292664,0.999054168816776,0.470943566176513,-0.231346151312658,0.351017372908398,1.1966372027177,-0.317078124980006,0.648036795908378,-0.319980831436921,0.559578246300776,0.119798707431928,0.439779538868848,-0.022961408436941,-0.42867421354121,0.382751396667328,-0.439475922516,0.668526600077439,-1.54747844510944,-0.231218665476471,0.119926193268115,-0.582363524221056,-0.20825725703953,0.548600406809324,-0.0200587019800262,1,1.333333333,1,24,1,3.063,2.895,2.817,2.478,2.361,2.776,3.143,2.815,2.721,2.342,2.253,2.675
"34",38,1.60041668804414,1.64116132507423,1.64473073942148,1.75156900480571,2.03267301210267,1.63723871751513,1.48100234822118,3.92099785965129,4.41438025160472,3.92892440153314,5.07278163766465,3.22466286965521,3.29429925769637,0.562647294258006,0.672736844397372,0.369477875875606,1.87218105501128,-0.155078658880409,-1.56401125953248,0.150902711167578,500.5,0.00356941434725097,0.281104007296962,-0.156236369293951,0.142336710822106,0.298573080116057,0.159805783641202,0.437340376590913,3.35835056539328,3.92892440153314,3.37974152853562,3.74164340720735,3.20060058265337,4.85831051722884,4.48364515390929,4.29840227740875,3.06958421077481,5.0871170960021,6.94496269267593,1.73028799816389,0.383292841814073,-0.728323818879774,1.47856898869322,0.603471942092804,2.27708253939158,-1.33929621261092,0.493382391953439,0.774379360255901,0.0696363880411522,0.110089550139365,1.50270317913567,-1.40893260065207,-0.17251548853285,1.44027724074219,0.63388087610467,0.80639636463752,-1.65108447722607,-1.09527614687915,-2.20689280757299,2.77957345335311,1.94276815470372,3.61637875200249,0.564244488063517,0.423746003912286,0.704742972214749,2.21532896528959,1.51902215079143,0.0241341904424546,1.666666667,2,1,24,2,2.99,2.688,2.635,2.323,2.094,2.698,3.116,2.721,2.702,2.379,2.303,2.79
"35",39,1.08252431733845,1.72298176716583,1.85193640456268,1.75362145049246,2.19643042809988,1.722579744659,1.8983871879577,3.04269884954758,3.33117653911142,5.01988260642277,5.16269779949866,4.59675166557685,5.25851097581554,-1.14433851149944,-1.63704509868417,-0.862082047352599,-0.606047912384669,-0.796411252191676,-0.790700007996891,0.214434418572629,500.5,0.128954637396848,0.442808977607428,0.175807443298698,0.285881807502138,0.11007436420344,-0.0468528059018498,0.26700153430873,4.18703736104702,5.01988260642277,5.39316291776853,4.9682216377956,5.76874571188333,6.04921098381243,1.89836033804814,4.15780055907017,3.80034041338518,1.69413144042725,4.55664988711399,4.46781096781865,0.781184276748577,0.748863105460558,0.656048066043903,-0.204228897620891,1.26093137539642,0.667470554433472,0.288477689563843,1.00489724042849,0.661759310238687,-0.492706587184734,0.25603413496793,0.00571124419478459,0.765023691104568,0.528351238887763,0.646687464996166,-0.118336226108402,0.108975625060665,0.125136210704675,0.0928150394166554,-0.139119315545708,-0.871699452054363,0.593460820962946,-0.0150718452425217,-0.373281620674844,0.343137930189801,-0.124047470303187,-0.498417831379519,-0.400013931075973,1.666666667,1.333333333,2,20,3,2.908,2.714,2.708,2.382,2.202,2.459,2.912,2.666,2.597,2.225,2.19,2.567
"36",40,1.18627479518399,1.40684282821168,1.74262234085445,1.76090967320445,2.1766879778572,1.67642749370407,1.76215910692813,3.67636627515828,4.64940658224606,3.24655315713553,4.44997700701662,2.99081887068543,3.26217461709516,0.627652204602858,1.05944042657229,0.528979325957956,1.27709277446678,-0.412819165635085,-0.229271517026308,0.183923246665044,500.5,0.335779512642769,0.415778304652752,0.0857316132240626,0.37577890864776,0.290047295423698,0.250047899418706,0.33004669142869,3.04871407055542,3.24655315713553,3.40363803632052,3.58996615567376,3.17288423254984,3.49144613412146,4.30401847976113,3.77553248309349,2.57799970505035,5.70884700881835,5.7270697814834,3.03290310006885,0.541252085118345,-0.0736689245856954,0.0878080978009449,1.40482852905722,1.42255797243196,0.454903395018499,0.97304030708778,0.674444523923131,0.271355746409722,0.431788221969435,0.748113448508827,0.183547648608777,0.233791580266325,1.41369325074459,0.823742415505456,0.589950835239131,0.14598348246538,0.4534439873174,-0.16147702238664,0.958789855726088,0.949925134038717,0.967654577413459,0.552386669095734,0.701684560678058,0.403088777513409,0.406403186630354,0.248240573360659,0.660305350707882,1.333333333,1.666666667,2,22,2,2.957,2.83,2.739,2.316,2.143,2.697,3.102,2.721,2.697,2.405,2.07,2.846
"37",41,1.20450375889999,1.60362525250521,1.91385473296512,1.71882644133268,1.73308047588449,1.64962999776855,1.6560997950305,3.12436548049826,3.52101311013767,4.12299332261856,4.18729451630357,4.30281763945933,4.21086772713465,-1.63835053771847,0.163557085921675,-0.265823657666602,0.522537498585147,-0.558376732709483,1.73705282730023,0.120516906881404,500.5,0.310229480459909,0.0142540345518014,0.00646979726195269,0.162241757505855,0.155771960243903,0.303759683197956,0.00778423728984872,4.76271601821672,4.12299332261856,4.86119437216882,3.357456024216,3.66475701771842,2.47381489983442,1.48601494277979,3.85716966495196,3.74444090674985,3.68457019605935,4.70983201488871,5.94792055443489,-1.40525999400073,-0.458236304900139,-2.3873794723344,2.19855525327956,1.11848600760336,2.20347964768503,0.396647629639418,0.33012485135161,-0.0919499123246835,1.80190762364014,0.788361156251749,2.29542956000972,-0.931748149450432,1.65852063044146,0.363386240495514,1.29513438994595,1.45563132288397,0.982119478333676,1.92914316743426,-0.544959017243574,-0.00492439440547218,-1.08499364008168,0.455336152820197,0.488597541964102,0.422074763676293,-1.00029517006377,-0.493521936369574,3.17574062858615,1.333333333,1.666666667,1,22,3,3.01,2.666,2.655,2.272,2.194,2.425,2.981,2.48,2.583,2.158,2.165,2.521
"38",42,0.891828501114571,1.93618799035941,2.06776935696078,1.48778565918083,1.67157888290396,1.52002415539994,1.75437301236617,4.75834932984234,5.25082758271758,3.38060295548322,2.77666971353638,3.45082275500201,4.01144472583098,-1.03928368717143,-0.386714139599367,-0.81889705425956,-0.828326145248888,-0.708141428986708,-0.549806005321881,0.149156105981387,500.5,0.131581366601375,0.183793223723129,0.234348856966238,0.157687295162252,-0.0766615618039854,-0.102767490364863,-0.0505556332431083,5.79763301701377,3.38060295548322,4.15896418398872,5.63754172231695,3.60499585878527,4.56125073115286,3.71906564267091,2.56170590122366,2.7426813260153,4.86411344311821,1.94834356828749,3.4616387205091,-0.160091294696825,0.224392903302047,0.402286547164145,1.1450478004473,0.20553472132339,0.718957394493799,0.492478252875239,0.214963812312718,0.560621970828972,0.652569547572065,-0.00942909098932853,0.158335423664827,0.0321508043026107,0.675291260885347,0.353721032593979,0.321570228291368,-0.370135742861535,-0.56237784186097,-0.177893643862099,-0.0436661336084528,0.426090405953504,-0.51342267317041,-0.206900938234994,-0.068143717953733,-0.345658158516254,0.163234804626541,0.494234123907237,-0.411715638153474,2.333333333,2,2,23,1,2.795,2.647,2.576,2.303,2.254,2.545,2.714,2.631,2.479,2.181,2.171,2.554
"39",43,2.57387071231712,1.8549308768094,1.82630560145148,1.97007005695571,2.05074714001047,1.86169607498722,1.61844255773475,3.09880877662237,3.39800000049866,5.19669876631017,4.75576831011624,3.4686672526339,3.64303499574586,-1.79685320345805,-2.07042730356355,-1.08280513762845,-0.046155868587647,-0.942708690968061,-1.66703089853419,0.174619138098244,500.5,-0.0286252753579157,0.0806770830547583,-0.243253517252471,0.0260259038484213,0.269279421100893,0.214628241894556,0.32393060030723,4.89566198008042,5.19669876631017,4.41137594360196,5.4684273040622,4.80192417870389,5.31006589428006,1.30195557316432,4.11389362868173,2.52595856166584,1.32757269693511,4.70961244152859,1.97600409721167,0.572765323981784,-0.394774587606287,0.898689950678097,0.0256171237707887,1.67852395047531,-0.549954464454169,0.299191223876287,0.641874681434512,0.174367743111964,-0.273574100105498,1.0366492690408,-0.724322207566133,0.0889953681877486,0.85207053712305,0.470532952655399,0.381537584467651,-0.809694582490348,-0.325924626696313,-1.29346453828438,1.40202500157722,0.575571588224958,2.22847841492948,0.296165209543436,0.124823480764323,0.467506938322548,1.10585979203378,0.450748107460635,0.137959318362703,2,1.333333333,2,21,3,2.796,2.571,2.463,2.299,2.175,2.671,2.895,2.808,2.348,2.245,2.213,2.499
"40",44,1.73279595706777,1.62461881872908,2.01215372257905,1.97829154743076,1.65005724122309,1.71688727760676,1.6398838974266,3.79883011718611,4.30375012489614,3.68448701019161,3.17512772220791,4.06900517407913,4.4189534280623,-1.67939047065259,-0.639610442051915,-0.892251685011051,-1.24713107576364,-1.28811123496342,-1.33700684175654,0.118579064959543,500.5,0.387534903849968,-0.328234306207663,-0.0770033801801577,0.0296502988211524,0.10665367900131,0.464538284030126,-0.251230926027506,5.4782205878387,3.68448701019161,5.35711640904255,4.94336056694806,4.42225879797155,5.75596026981883,2.11943964653352,2.79223532518056,2.7808939391157,3.66413968284423,1.92799664644427,3.08194658630576,-0.534860020890639,0.737771787779938,0.398843860776278,1.5447000363107,0.0280130062747572,0.301052647190054,0.504920007710032,0.382892397027348,0.349948253983166,1.03978002860067,-0.354879390752591,-0.0488956067931118,0.10145588344465,0.78635652129273,0.44390620236869,0.34245031892404,-0.297387977331628,-0.933703881666917,0.33892792700366,0.485303874102676,1.24364738912065,-0.273039640915297,0.0939579483855238,0.154971753726866,0.0329441430441815,0.391345925717152,1.08867563539378,-0.753723251528869,1.333333333,2,2,23,1,2.857,2.625,2.668,2.15,2.236,2.327,2.674,2.635,2.621,2.086,2.1,2.425
"41",46,1.09632020830527,1.67320507827886,2.0622705873262,1.55321868709566,1.36040563979115,1.44099860429348,1.67387345709286,4.03812850459206,4.98488589740965,3.13807030888606,2.12608896038287,3.12418826619873,3.84276727946385,-0.610213739491157,-1.00709260601612,-1.0525685485242,-1.63055576304293,-0.126032857146725,0.196555774018844,0.108876322800554,500.5,0.389065509047342,-0.192813047304511,0.232874852799378,0.0981262308714156,-0.134748621927962,0.156190656247964,-0.425687900103888,4.64834224408322,3.13807030888606,3.25022112334545,5.99197850342577,3.7566447234258,3.646211505445,3.4279147651009,2.08550176036185,2.998155409052,3.97779329139353,0.495533197339942,4.03932305348269,1.34363625934256,0.618574414539747,0.39599038209955,0.549878526292626,-0.53740001449771,1.04116764443069,0.946757392817591,0.0405872000210181,0.71857901326512,-0.396878866524966,-0.577987214518728,0.322588631165569,0.981105336941152,0.00623925589745772,0.493672296419305,-0.487433040521847,0.585114954841602,0.947645877243007,0.222584032440197,-1.03492838853323,-0.491289118138063,-1.5785676589284,-0.224906716845815,0.228178379552472,-0.677991813244102,-0.810021671687416,-0.719467497690535,-0.973977596618279,2,1.333333333,2,18,1,2.94,2.904,2.692,2.281,2.137,2.582,2.875,2.751,2.763,2.475,2.129,2.69
"42",47,2.1249948757835,1.83503890351649,2.012271325418,1.78656223041413,1.5384806246861,1.70630560823101,2.03047164818446,3.43675723964913,4.10569002237978,3.32228681846758,3.69274000482887,3.10346777167895,3.22153602953205,-1.48165943715122,-0.510457542522171,0.560522625972078,-0.796671396170254,-0.415090824550095,-0.161959645994893,0.187555497079247,500.5,0.177232421901509,-0.248081605728032,0.324166039953444,-0.0354245919132613,-0.359590631866705,-0.146933618051935,-0.572247645681476,4.91841667680035,3.32228681846758,3.51855859622904,4.61614756490195,4.48941140099912,3.38349567552694,1.95509780249792,3.88280944443966,2.68837694712885,3.59523247985761,2.89606860865861,3.05957638353716,-0.302269111898399,1.16712458253154,-0.135062920702098,1.64013467735969,-1.54726346175312,0.371199436408305,0.668932782730645,-0.19006943961079,0.118068257853104,0.971201894629044,-1.35719402214233,0.253131178555202,0.432427735316572,0.0464356078032837,0.239431671559928,-0.192996063756644,0.56749065601867,-0.167206191196301,1.30218750323364,-0.324763828605022,1.26893524095138,-1.91846289816143,0.121363413706824,0.550864524877542,-0.308137697463894,-0.446127242311846,0.718070716073842,-1.22213110144023,2,1.333333333,2,20,2,2.818,2.919,2.493,2.058,1.99,2.387,3.103,2.796,2.555,2.353,2.138,2.74
"43",51,1.43865009243212,1.68801099099224,1.85910483438339,1.7092208169387,1.58521767484603,1.88778696915348,1.8016459812394,3.94660417028516,3.90134900737577,3.74561117859842,2.72926938188895,3.01587322838794,3.70339063620036,1.01829673605536,0.842810626636265,-0.764489370774612,-0.932521619559195,-0.373955948104286,-1.4682986722279,0.165923711412248,500.5,0.171093843391143,-0.124003142092666,-0.0861409879140782,0.0235453506492386,0.109686338563317,0.257234831305221,-0.0378621541785874,2.92830743422981,3.74561117859842,3.38982917649223,3.05853838073951,3.66179100144814,5.17168930842826,4.96490090634052,2.98112180782381,2.64191728028366,4.74415963401204,1.79674776232975,2.23509196397246,0.130230946509703,-0.083820177150279,1.78186013193603,-0.220741272328481,-0.419884674719444,-0.406825316311195,-0.0452551629093889,-0.251852425934862,0.68751740781242,-0.175486109419092,-0.168032248784583,-1.09434272412361,0.0232053846797122,-0.320312973523963,-0.148553794422125,-0.171759179101837,-1.75865474725632,-1.65162918542633,-1.86568030908631,0.086512342787232,0.186084043982713,-0.0130593584082494,-0.836071202234545,-0.732772570721809,-0.939369833747282,0.922583545021777,0.918856614704523,-1.94989238072062,1.333333333,1.666666667,1,21,1,3.034,2.537,2.485,2.172,2.278,2.554,3.053,2.659,2.588,2.311,2.197,2.625
"44",52,1.45181891774027,1.68810410082587,1.78667005673181,1.78382814426303,2.02596695756936,1.88271546156551,1.80439632737977,2.61524002898257,2.89417646580459,3.7929624500535,3.84545419148053,3.75121044635385,3.78093734584815,-0.591540309378158,-1.29690743330903,-0.398426121644356,-0.694009642043186,-0.748038648713113,-1.34501829235756,0.163362510802396,500.5,0.0985659559059431,0.242138813306332,-0.0783191341857373,0.170352384606138,0.248671518791875,0.17688509009168,0.320457947492069,3.20678033836073,3.7929624500535,4.49924909506696,4.19108389911362,4.53946383352372,5.12595563820571,2.02369971960441,3.39453632840915,3.00317179764074,1.59726903249556,3.15144454943735,2.43591905349058,0.984303560752888,0.746501383470217,0.626706543138745,-0.42643068710885,0.155334342672556,-0.567252744150156,0.278936436822019,0.450917863071386,0.0297268994942947,-0.705367123930869,-0.295583520398831,-0.59697964364445,0.865402472111553,-0.135548172218147,0.364927149946703,-0.50047532216485,0.238695928972807,0.357597017614143,0.119794840331472,0.431704571932009,0.140822057041306,0.722587086822711,0.335200250452408,0.249209537327725,0.421190963577091,0.0965043214796007,-0.108387480286419,-0.922290063537576,2,2.666666667,2,19,3,2.987,2.981,2.544,2.197,2.457,2.536,2.876,2.714,2.647,2.281,2.14,2.468
"45",53,1.05200049353603,1.84266988187094,2.06303456406649,1.72354975991311,1.74332068881708,1.65139380638911,1.69387218713396,4.47389643006484,5.03819507587522,2.82656795297232,3.00488805858737,4.69122164352878,4.94195827628664,-1.19048914534651,-0.688710783671189,-0.0299220475943186,-0.770070536418482,-0.757922702810508,-0.821645220281152,0.202046421924909,500.5,0.220364682195556,0.0197709289039615,0.0424783807448501,0.120067805549759,0.0775894248049087,0.177886301450706,-0.0227074518408886,5.66438557541136,2.82656795297232,5.44914434633929,5.72690585954641,3.77495859500585,5.76360349656779,3.28340728471833,2.79664590537801,3.93329894071828,4.34948429220403,2.23481752216888,4.12031305600549,0.0625202841350486,0.948390642033524,0.314459150228503,1.0660770074857,-0.531906335614803,0.187014115287215,0.564298645810372,0.20824215320936,0.250736632757859,0.501778361675324,-0.740148488824164,-0.063722517470644,0.505455463084286,0.267085335935446,0.386270399509866,-0.11918506357442,0.190996312855783,-0.251938866093455,0.633931491805021,0.0800712206482311,0.879062892198481,-0.718920450902019,0.135533766752007,0.313562013052513,-0.0424944795484991,-0.0554625461037759,0.565500879145968,-1.05460763905267,1,1.666666667,2,21,1,2.965,2.763,2.687,2.218,2.203,2.573,2.901,2.849,2.57,2.242,2.041,2.608
"46",54,0.818677356052949,1.69722217499628,1.69955494660858,1.94776947845278,2.15503716681629,1.59519263688085,1.57606520019808,4.28285176219256,4.29474152917963,4.98851645808353,4.58421749698719,2.715576290321,3.00604220760015,0.209834951678462,-1.31755669861961,-1.09571379493965,-0.978126928622042,-1.2697853504001,-1.24027426790217,0.169142471762093,500.5,0.00233277161229751,0.207267688363514,-0.0191274366827701,0.104800229987906,0.123927666670676,0.0214602082950676,0.226395125046284,4.0730168105141,4.98851645808353,3.9853616407211,5.61229822779925,5.56234442560923,4.24631647550232,4.49268671387102,3.89280266314389,1.4457909399209,2.97718483056002,3.60609056836515,1.76576793969798,1.53928141728515,0.5738279675257,0.260954834781218,-1.515501883311,0.809001700160912,0.319976999777083,0.0118897669870709,0.691414833843306,0.29046591727915,-1.52739165029808,0.117586866317606,0.0295110824979323,1.05655469240542,-0.353250091575046,0.351652300415188,-0.704902391990235,0.795599857624205,1.27832658250393,0.312873132744482,-0.673227091352129,-1.83547888308809,0.489024700383829,0.061186383136038,-0.278576150292079,0.400948916564155,-0.734413474488167,-1.55690273279601,-0.143367968463612,1,2,2,22,2,3.117,2.668,2.586,2.216,2.058,2.604,2.828,2.544,2.621,2.409,2.081,2.47
"47",55,0.957906944083123,1.74816950640109,2.06267161898462,1.66186776780302,1.84940954211986,1.84513469311011,1.75072080576848,4.32695086770651,5.2231441576704,4.43570808133434,4.3339578120156,3.19586536773351,3.65809351497035,-0.879233492666687,-0.764822338886319,-0.726155795498667,-1.19802711384625,-0.29397319456295,-1.25463176542299,0.19596598704378,500.5,0.314502112583535,0.187541774316833,-0.0944138873416369,0.251021943450184,0.345435830791821,0.408915999925172,0.281955661658469,5.20618436037319,4.43570808133434,3.48983856229646,5.98796649655671,5.53198492586186,4.91272528039333,3.44771737503982,3.70955228583567,2.90189217317056,4.45832181878408,3.13593069816935,2.40346174954736,0.781782136183522,1.09627684452752,1.42288671809687,1.01060444374426,0.152534207832344,-0.498430423623202,0.89619328996389,0.624405526179932,0.462228147236835,0.114411153780367,-0.471871318347587,-0.960658570860037,0.939029490355521,0.581569325788301,0.760299408071911,-0.17873008228361,-0.483857227741351,-0.641104581913349,-0.326609873569353,1.0799997494115,1.50903486736746,0.650964631455547,0.298071260835076,0.433965142727055,0.162177378943097,0.781928488576427,1.0750697246404,-1.89475803644446,2.666666667,2,1,23,3,2.873,2.641,2.664,2.402,2.334,2.464,2.836,2.416,2.574,2.212,2.188,2.64
